id,volume
4814-457,9368861.0
4814-458,10703086.0
4814-459,11704657.0
4814-460,12909008.0
4814-461,12050157.0
4814-462,11764237.0
4814-463,8280861.5
4814-464,7887596.5
4814-465,10703086.0
4814-466,11111610.0
4814-467,12275690.0
4814-468,12388310.0
4814-469,11003186.0
4814-470,7993316.0
4814-471,7881363.0
4814-472,10662477.0
4814-473,10966938.0
4814-474,10867240.0
4814-475,10884478.0
4814-476,10966938.0
4814-477,9954515.0
4814-478,7255626.5
4814-479,10350189.0
4814-480,10645712.0
4814-481,10645712.0
4814-482,10817979.0
4814-483,10917226.0
4814-484,9902173.0
4814-485,7515165.0
4814-486,10747129.0
6011-457,190400816.0
6011-458,336971040.0
6011-459,344457792.0
6011-460,344457792.0
6011-461,344457792.0
6011-462,344457792.0
6011-463,286378272.0
6011-464,169640496.0
6011-465,332017088.0
6011-466,342817888.0
6011-467,342817888.0
6011-468,342817888.0
6011-469,342817888.0
6011-470,294336608.0
6011-471,178967392.0
6011-472,334386336.0
6011-473,341815680.0
6011-474,341815680.0
6011-475,341815680.0
6011-476,341815680.0
6011-477,294627552.0
6011-478,177651888.0
6011-479,337322176.0
6011-480,344816704.0
6011-481,344816704.0
6011-482,341372608.0
6011-483,344816704.0
6011-484,261609696.0
6011-485,180115616.0
6011-486,338871136.0
4829-457,136393968.0
4829-458,319667008.0
4829-459,327988160.0
4829-460,327988160.0
4829-461,327988160.0
4829-462,327988160.0
4829-463,204071648.0
4829-464,130648200.0
4829-465,321469504.0
4829-466,329837600.0
4829-467,329837600.0
4829-468,329837600.0
4829-469,329837600.0
4829-470,209044992.0
4829-471,157428080.0
4829-472,321469504.0
4829-473,329837600.0
4829-474,329837600.0
4829-475,329837600.0
4829-476,329837600.0
4829-477,203731744.0
4829-478,147668736.0
4829-479,312409664.0
4829-480,327988160.0
4829-481,327988160.0
4829-482,327988160.0
4829-483,327988160.0
4829-484,213296960.0
4829-485,154698544.0
4829-486,321469504.0
5499-457,5750581.5
5499-458,5668509.5
5499-459,6061649.5
5499-460,6220489.0
5499-461,6095963.0
5499-462,6507028.5
5499-463,6644974.5
5499-464,5562620.0
5499-465,5723722.5
5499-466,6250650.0
