id,volume
4814-457,8065794.5
4814-458,6448637.0
4814-459,2645911.5
4814-460,3220413.5
4814-461,149135.984375
4814-462,80828.28125
4814-463,43471.46484375
4814-464,21632.50390625
4814-465,27986.2890625
4814-466,15835.90625
4814-467,26159.3671875
4814-468,8490.505859375
4814-469,5839.7421875
4814-470,3604.5458984375
4814-471,919.24267578125
4814-472,1091.51513671875
4814-473,1323.599853515625
4814-474,1168.4659423828125
4814-475,930.81103515625
4814-476,2103.576904296875
4814-477,671.4730224609375
4814-478,638.1887817382812
4814-479,470.1925048828125
4814-480,380.0137023925781
4814-481,381.08984375
4814-482,128.52784729003906
4814-483,181.88308715820312
4814-484,65.48717498779297
4814-485,143.03221130371094
4814-486,180.09225463867188
6011-457,197168128.0
6011-458,1521982.75
6011-459,666037.9375
6011-460,2256977.5
6011-461,724340.4375
6011-462,183446.75
6011-463,110745.46875
6011-464,16825.302734375
6011-465,15776.69140625
6011-466,15791.669921875
6011-467,25846.94921875
6011-468,13450.87890625
6011-469,6142.15625
6011-470,5986.3828125
6011-471,1527.689697265625
6011-472,1467.59619140625
6011-473,1706.97900390625
6011-474,2356.73046875
6011-475,2310.008056640625
6011-476,2294.416015625
6011-477,1035.1639404296875
6011-478,1048.60595703125
6011-479,1997.86181640625
6011-480,878.28369140625
6011-481,533.6253051757812
6011-482,216.69805908203125
6011-483,294.0129699707031
6011-484,124.37118530273438
6011-485,220.21405029296875
6011-486,260.607666015625
4829-457,184300784.0
4829-458,1580084.125
4829-459,1039442.0625
4829-460,2309368.0
4829-461,724340.4375
4829-462,183446.75
4829-463,103194.171875
4829-464,13227.0283203125
4829-465,12529.927734375
4829-466,12541.82421875
4829-467,20527.90625
4829-468,10682.7255859375
4829-469,4877.96875
4829-470,4754.2509765625
4829-471,1213.1123046875
4829-472,1467.59619140625
4829-473,2047.6680908203125
4829-474,2356.73046875
4829-475,2310.008056640625
4829-476,2294.416015625
4829-477,1035.1639404296875
4829-478,908.7618408203125
4829-479,1731.543701171875
4829-480,760.1068115234375
4829-481,461.77099609375
4829-482,187.43917846679688
4829-483,254.36285400390625
4829-484,107.52108764648438
4829-485,188.1676788330078
4829-486,208.04635620117188
5499-457,5581186.5
5499-458,2252831.5
5499-459,2648898.25
5499-460,1800047.5
5499-461,105356.84375
5499-462,117309.4140625
5499-463,23075.60546875
5499-464,13720.3671875
5499-465,14881.5615234375
5499-466,10801.4169921875
5499-467,16864.099609375
5499-468,5110.51123046875
5499-469,5839.7421875
5499-470,3004.951416015625
5499-471,823.1885986328125
5499-472,1069.5545654296875
5499-473,1474.5263671875
5499-474,1168.4659423828125
5499-475,865.9983520507812
5499-476,1763.394775390625
5499-477,671.4730224609375
5499-478,600.4732666015625
5499-479,470.1925048828125
5499-480,380.0137023925781
5499-481,351.56494140625
5499-482,114.24263763427734
5499-483,181.88308715820312
5499-484,54.43922424316406
5499-485,143.03221130371094
5499-486,213.2785186767578
5541-457,6974720.5
5541-458,3835450.25
5541-459,2499099.75
5541-460,2188852.5
5541-461,136915.890625
5541-462,94823.0
5541-463,23968.43359375
5541-464,18259.390625
5541-465,20975.2109375
5541-466,12526.509765625
5541-467,25469.95703125
5541-468,8640.1171875
5541-469,5839.7421875
5541-470,3604.5458984375
5541-471,823.1885986328125
5541-472,1091.51513671875
5541-473,1474.5263671875
5541-474,1168.4659423828125
5541-475,865.9983520507812
5541-476,2103.576904296875
5541-477,671.4730224609375
5541-478,600.4732666015625
5541-479,470.1925048828125
5541-480,380.0137023925781
5541-481,369.7218322753906
5541-482,125.03736114501953
5541-483,181.88308715820312
5541-484,65.48717498779297
5541-485,143.03221130371094
5541-486,213.2785186767578
5200-457,1189398.75
5200-458,509850.25
5200-459,687626.0625
5200-460,153456.703125
5200-461,94789.3671875
5200-462,41273.7421875
5200-463,12592.259765625
5200-464,4262.00634765625
5200-465,8654.1298828125
5200-466,25036.642578125
5200-467,7707.52978515625
5200-468,5978.216796875
5200-469,6166.2529296875
5200-470,2202.6845703125
5200-471,1337.74853515625
5200-472,471.76861572265625
5200-473,486.6514587402344
5200-474,649.09375
5200-475,301.7732238769531
5200-476,641.5113525390625
