id,volume
4814-457,8054894.5
4814-458,10279853.0
4814-459,14983682.0
4814-460,10592767.0
4814-461,10561537.0
4814-462,11126350.0
4814-463,10497531.0
6011-457,212885648.0
6011-458,293405024.0
6011-459,301757728.0
6011-460,301757728.0
6011-461,301757728.0
6011-462,301757728.0
6011-463,276276448.0
4829-457,194525328.0
4829-458,263263040.0
4829-459,270121632.0
4829-460,271279744.0
4829-461,271279744.0
4829-462,271279744.0
4829-463,239433680.0
5499-457,5577541.5
5499-458,5271376.5
5499-459,5963252.0
5499-460,5958817.5
5499-461,5963252.0
5499-462,7407902.5
5499-463,7090504.5
5541-457,6319092.0
5541-458,7585492.5
5541-459,8752182.0
5541-460,7013005.5
5541-461,8904807.0
5541-462,9050283.0
5541-463,9108679.0
5200-457,1145642.5
5200-458,1122307.875
5200-459,1108753.5
5200-460,1194375.125
5200-461,1013789.125
5200-462,1020783.9375
5200-463,1206872.75
5732-457,2946027.0
5732-458,2746541.5
5732-459,2033884.0
5732-460,2787591.0
5732-461,2367391.0
5732-462,2588993.0
5732-463,2734313.0
6010-457,66490.3359375
6010-458,20733620.0
6010-459,17149118.0
6010-460,10285541.0
6010-461,24177492.0
6010-462,11747420.0
6010-463,6047958.5
5331-457,3734904.5
5331-458,3932963.75
5331-459,3920845.0
5331-460,4066809.0
5331-461,3892611.5
5331-462,4630210.5
5331-463,5726463.5
5912-457,3525173.25
5912-458,4729721.5
5912-459,4651800.5
5912-460,4699252.0
5912-461,4710244.5
5912-462,4545289.5
5912-463,4634619.5
5411-457,27834332.0
5411-458,27212742.0
5411-459,28041406.0
5411-460,28314808.0
5411-461,29477410.0
5411-462,33354152.0
5411-463,33354152.0
5812-457,3926604.0
5812-458,3378774.25
5812-459,3884938.25
5812-460,3969019.25
5812-461,4382106.0
5812-462,4921872.0
5812-463,6082258.5
6012-457,1909429.5
6012-458,1939953.625
6012-459,2207392.0
6012-460,2107318.75
6012-461,1897559.125
6012-462,3330076.25
6012-463,1959398.625
5719-457,475546.8125
5719-458,482287.625
5719-459,640961.125
5719-460,508997.15625
5719-461,550376.625
5719-462,861916.625
5719-463,927818.9375
5722-457,3270993.5
5722-458,2093042.125
5722-459,2135258.25
5722-460,1979440.625
5722-461,2230274.5
5722-462,2560072.5
5722-463,2772513.25
5621-457,1206516.0
5621-458,968529.25
5621-459,1073716.75
5621-460,1221864.25
5621-461,1119750.625
5621-462,1132623.625
5621-463,1656732.25
5814-457,2175487.75
5814-458,1919678.0
5814-459,2129119.25
5814-460,2162425.25
5814-461,2289443.5
5814-462,2349837.25
5814-463,2450811.75
5921-457,1283661.0
5921-458,1210343.25
5921-459,1310951.625
5921-460,1303705.375
5921-461,1354357.25
5921-462,1831752.0
5921-463,1728760.75
5941-457,1689414.75
5941-458,1378303.875
5941-459,1509444.5
5941-460,1382937.25
5941-461,1558805.25
5941-462,1414179.5
5941-463,2145943.0
5691-457,7245400.0
5691-458,4254535.5
5691-459,2875132.5
5691-460,3618606.0
5691-461,8738087.0
5691-462,3507099.25
5691-463,6077052.0
5813-457,290633.1875
5813-458,237816.109375
5813-459,302009.625
5813-460,295188.03125
5813-461,292507.875
5813-462,309124.71875
5813-463,356715.8125
5211-457,2319696.0
5211-458,2693472.5
5211-459,3308197.25
5211-460,2708810.0
5211-461,2390942.5
5211-462,2878924.5
5211-463,3260706.0
4812-457,1151204.0
4812-458,1222837.625
4812-459,1310571.625
4812-460,1160185.5
4812-461,1168151.375
4812-462,1191861.625
4812-463,1203652.0
5945-457,1015306.25
5945-458,734276.5
5945-459,755654.125
5945-460,849254.875
5945-461,874310.0
5945-462,904731.0
5945-463,1129951.25
5983-457,1021476.375
5983-458,1015945.5
5983-459,1059964.5
5983-460,1087254.375
5983-461,1116098.125
5983-462,1131579.625
5983-463,1117454.875
5999-457,3354949.5
5999-458,3661543.75
5999-459,3642593.5
5999-460,3754603.5
5999-461,3307298.25
5999-462,3726564.75
5999-463,4603528.0
5943-457,139040.3125
5943-458,147626.109375
5943-459,162831.578125
5943-460,156952.984375
5943-461,153857.34375
5943-462,152257.25
5943-463,155013.640625
5533-457,1753259.0
5533-458,2260292.5
5533-459,2487885.25
5533-460,2551804.5
5533-461,2613731.75
5533-462,3366523.0
5533-463,2440391.0
6300-457,360.4207458496094
6300-458,92327.8671875
6300-459,79133.25
6300-460,60969.04296875
6300-461,50519.734375
6300-462,68357.984375
6300-463,23334.08984375
7832-457,275738.3125
7832-458,191659.84375
7832-459,216057.4375
7832-460,222927.34375
7832-461,224132.4375
7832-462,262899.09375
7832-463,331651.96875
8099-457,774664.375
8099-458,1305355.125
8099-459,1325419.625
8099-460,1424814.375
8099-461,1489267.5
8099-462,1293936.25
8099-463,1118937.25
5992-457,205277.796875
5992-458,282264.625
5992-459,278114.125
5992-460,267335.0
5992-461,278432.3125
5992-462,267687.59375
5992-463,329553.125
3501-457,435.57904052734375
3501-458,866.052490234375
3501-459,1484.247314453125
3501-460,802.4544677734375
3501-461,1196.192138671875
3501-462,1495.481689453125
3501-463,735.2495727539062
6536-457,32209.59375
6536-458,176116.5625
6536-459,192691.859375
6536-460,157367.703125
6536-461,209693.203125
6536-462,166375.875
6536-463,98347.265625
7997-457,377874.28125
7997-458,517709.375
7997-459,417897.625
7997-460,490010.125
7997-461,732305.875
7997-462,531011.0
7997-463,507472.3125
5641-457,1353636.75
5641-458,1048080.1875
5641-459,1096642.25
5641-460,1242717.75
5641-461,1119892.75
5641-462,1312749.375
5641-463,1517240.875
4722-457,646805.0625
4722-458,940714.0
4722-459,1068089.375
4722-460,734293.375
4722-461,907311.875
4722-462,759725.125
4722-463,601474.0625
5661-457,3811265.0
5661-458,2502226.25
5661-459,2751150.0
5661-460,2653203.75
5661-461,3185855.5
5661-462,2949600.25
5661-463,4878691.0
5651-457,2495974.75
5651-458,1627490.25
