id,volume
4814-457,8536565.0
4814-458,10440403.0
4814-459,10106609.0
4814-460,9870475.0
4814-461,10103680.0
4814-462,11001591.0
4814-463,10156505.0
4814-464,8017082.0
4814-465,10526785.0
4814-466,10323986.0
4814-467,10323986.0
4814-468,10903553.0
4814-469,11116720.0
4814-470,9375350.0
4814-471,7775596.5
4814-472,10643236.0
4814-473,10277912.0
4814-474,9892999.0
4814-475,10692802.0
4814-476,10995088.0
4814-477,9566756.0
4814-478,8056223.5
4814-479,11347226.0
4814-480,8132079.5
4814-481,13578054.0
4814-482,11014441.0
4814-483,10597334.0
4814-484,9993094.0
4814-485,8774630.0
4814-486,10920974.0
4829-457,156260176.0
4829-458,270199968.0
4829-459,292681760.0
4829-460,286223712.0
4829-461,286223712.0
4829-462,291911296.0
4829-463,191415648.0
4829-464,166052800.0
4829-465,265323792.0
4829-466,292681760.0
4829-467,292681760.0
4829-468,286223712.0
4829-469,291911296.0
4829-470,177711872.0
4829-471,156260176.0
4829-472,278839776.0
4829-473,286575520.0
4829-474,292681760.0
4829-475,272349824.0
4829-476,285470240.0
4829-477,177711872.0
4829-478,162662864.0
4829-479,125252656.0
4829-480,168041584.0
4829-481,292681760.0
4829-482,278494816.0
4829-483,284522784.0
4829-484,186570752.0
4829-485,165501680.0
4829-486,67864768.0
5499-457,5170666.5
5499-458,5214153.5
5499-459,5496214.5
5499-460,6219646.0
5499-461,5884202.0
5499-462,7170692.5
5499-463,5825396.5
5499-464,5501710.5
5499-465,5670878.0
5499-466,5919650.5
5499-467,5623726.5
5499-468,6197520.0
5499-469,6291407.5
5499-470,5909103.0
5499-471,5393065.0
5499-472,5788497.5
5499-473,6275611.0
5499-474,6152604.5
5499-475,6167808.5
5499-476,7387710.5
5499-477,5900498.5
5499-478,5617975.0
5499-479,4793275.5
5499-480,4303291.0
5499-481,6065842.0
5499-482,5833897.0
5499-483,5978108.0
5499-484,5876289.5
5499-485,4700865.5
5499-486,2538070.0
5541-457,7121719.0
5541-458,6847891.0
5541-459,7491773.0
5541-460,7360635.5
5541-461,8110842.0
5541-462,8125730.5
5541-463,7160087.0
5541-464,6358312.0
5541-465,6955351.5
5541-466,7293485.0
5541-467,7272086.0
5541-468,7464743.0
5541-469,7804927.5
5541-470,8019108.5
5541-471,6551675.0
5541-472,7486923.0
5541-473,8317086.0
5541-474,7578869.0
5541-475,8548101.0
5541-476,8545835.0
5541-477,7253267.5
5541-478,6853679.5
5541-479,7843093.5
5541-480,5796563.0
5541-481,8946260.0
5541-482,8375038.5
5541-483,10022261.0
5541-484,7999989.0
5541-485,8326165.0
5541-486,6323722.0
5200-457,926103.9375
5200-458,1092075.125
5200-459,948074.0
5200-460,1254102.0
5200-461,1193480.125
5200-462,1348434.0
5200-463,1134063.375
5200-464,1098766.25
5200-465,1060740.125
5200-466,1233819.75
5200-467,1291869.75
5200-468,1281920.125
5200-469,1457090.25
5200-470,1400978.625
5200-471,1007630.875
5200-472,1233516.125
5200-473,1169843.75
5200-474,1171815.625
5200-475,1263101.75
5200-476,1194539.125
5200-477,1297263.625
5200-478,1039696.8125
5200-479,1119243.5
5200-480,891246.5
5200-481,1111410.75
5200-482,1176501.875
5200-483,1300542.5
5200-484,1189900.25
5200-485,1149743.75
5200-486,656619.9375
5732-457,2000830.25
5732-458,2160450.5
5732-459,1775173.125
5732-460,2245487.25
5732-461,2667803.25
5732-462,2873066.0
5732-463,2349467.5
5732-464,1624189.25
5732-465,1931102.75
5732-466,2193330.5
5732-467,2367765.75
